utc,assert_s,assert_ns,offset_us,pulse_count,soc_temp_c
2026-09-12T02:57:03Z,1789181823,001890948,1890.9,14430,44.6
2026-09-12T02:57:13Z,1789181833,001920760,1920.8,14440,45.8
2026-09-12T02:57:23Z,1789181843,001949071,1949.1,14450,45.8
2026-09-12T02:57:33Z,1789181853,001978780,1978.8,14460,46.3
2026-09-12T02:57:43Z,1789181863,002004414,2004.4,14470,44.6
2026-09-12T02:57:53Z,1789181873,002034111,2034.1,14480,45.2
2026-09-12T02:58:03Z,1789181883,002058955,2059.0,14490,45.8
2026-09-12T02:58:13Z,1789181893,002085563,2085.6,14500,45.8
2026-09-12T02:58:23Z,1789181903,002111870,2111.9,14510,44.6
2026-09-12T02:58:33Z,1789181913,002139847,2139.8,14520,46.3
2026-09-12T02:58:43Z,1789181923,002164372,2164.4,14530,45.8
2026-09-12T02:58:53Z,1789181933,002189177,2189.2,14540,45.2
2026-09-12T02:59:03Z,1789181943,002212248,2212.2,14550,45.8
2026-09-12T02:59:13Z,1789181953,002237483,2237.5,14560,45.8
2026-09-12T02:59:23Z,1789181963,002260814,2260.8,14570,44.6
2026-09-12T02:59:33Z,1789181973,002285304,2285.3,14580,44.6
2026-09-12T02:59:43Z,1789181983,002307850,2307.8,14590,44.6
2026-09-12T02:59:53Z,1789181993,002331310,2331.3,14600,44.6
2026-09-12T03:00:03Z,1789182003,002356042,2356.0,14610,45.8
2026-09-12T03:00:13Z,1789182013,002379515,2379.5,14620,46.3
2026-09-12T03:00:23Z,1789182023,002401923,2401.9,14630,46.3
2026-09-12T03:00:33Z,1789182033,002422936,2422.9,14640,45.2
2026-09-12T03:00:43Z,1789182043,002443488,2443.5,14650,45.2
2026-09-12T03:00:53Z,1789182053,002464974,2465.0,14660,46.9
2026-09-12T03:01:03Z,1789182063,002484659,2484.7,14670,46.3
2026-09-12T03:01:14Z,1789182073,002504289,2504.3,14680,46.3
2026-09-12T03:01:24Z,1789182084,002525062,2525.1,14691,46.3
2026-09-12T03:01:34Z,1789182094,002545516,2545.5,14701,46.3
2026-09-12T03:01:44Z,1789182104,002563858,2563.9,14711,46.3
2026-09-12T03:01:54Z,1789182114,002582298,2582.3,14721,46.9
2026-09-12T03:02:04Z,1789182124,002600656,2600.7,14731,47.4
2026-09-12T03:02:14Z,1789182134,002614252,2614.3,14741,45.8
2026-09-12T03:02:24Z,1789182144,002632016,2632.0,14751,45.8
2026-09-12T03:02:34Z,1789182154,002650954,2651.0,14761,47.4
2026-09-12T03:02:44Z,1789182164,002666330,2666.3,14771,46.9
2026-09-12T03:02:54Z,1789182174,002686075,2686.1,14781,47.4
2026-09-12T03:03:04Z,1789182184,002700545,2700.5,14791,46.9
2026-09-12T03:03:14Z,1789182194,002717189,2717.2,14801,46.9
2026-09-12T03:03:24Z,1789182204,002732049,2732.0,14811,45.2
2026-09-12T03:03:34Z,1789182214,002748648,2748.6,14821,47.4
2026-09-12T03:03:44Z,1789182224,002764767,2764.8,14831,45.2
2026-09-12T03:03:54Z,1789182234,002779560,2779.6,14841,46.9
2026-09-12T03:04:04Z,1789182244,002794307,2794.3,14851,45.8
2026-09-12T03:04:14Z,1789182254,002811366,2811.4,14861,46.3
2026-09-12T03:04:24Z,1789182264,002825907,2825.9,14871,46.3
2026-09-12T03:04:34Z,1789182274,002840952,2841.0,14881,46.9
2026-09-12T03:04:44Z,1789182284,002855413,2855.4,14891,45.8
2026-09-12T03:04:54Z,1789182294,002870107,2870.1,14901,46.3
2026-09-12T03:05:04Z,1789182304,002887836,2887.8,14911,44.6
2026-09-12T03:05:14Z,1789182314,002898825,2898.8,14921,45.8
2026-09-12T03:05:24Z,1789182324,002912207,2912.2,14931,46.3
2026-09-12T03:05:34Z,1789182334,002927541,2927.5,14941,46.3
2026-09-12T03:05:44Z,1789182344,002940405,2940.4,14951,45.8
2026-09-12T03:05:54Z,1789182354,002954580,2954.6,14961,46.3
2026-09-12T03:06:04Z,1789182364,002967662,2967.7,14971,46.3
2026-09-12T03:06:14Z,1789182374,002982376,2982.4,14981,46.9
2026-09-12T03:06:24Z,1789182384,002995633,2995.6,14991,46.3
2026-09-12T03:06:34Z,1789182394,003009974,3010.0,15001,45.2
2026-09-12T03:06:44Z,1789182404,003021973,3022.0,15011,46.3
2026-09-12T03:06:54Z,1789182414,003034729,3034.7,15021,46.9
2026-09-12T03:07:04Z,1789182424,003047336,3047.3,15031,46.3
2026-09-12T03:07:14Z,1789182434,003060168,3060.2,15041,46.3
2026-09-12T03:07:24Z,1789182444,003072764,3072.8,15051,46.3
2026-09-12T03:07:34Z,1789182454,003085682,3085.7,15061,46.3
2026-09-12T03:07:44Z,1789182464,003097408,3097.4,15071,46.3
2026-09-12T03:07:54Z,1789182474,003109980,3110.0,15081,46.9
2026-09-12T03:08:04Z,1789182484,003120920,3120.9,15091,47.4
2026-09-12T03:08:14Z,1789182494,003133323,3133.3,15101,44.6
2026-09-12T03:08:24Z,1789182504,003144358,3144.4,15111,45.2
2026-09-12T03:08:34Z,1789182514,003156897,3156.9,15121,45.8
2026-09-12T03:08:44Z,1789182524,003168111,3168.1,15131,45.8
2026-09-12T03:08:54Z,1789182534,003179872,3179.9,15141,44.6
2026-09-12T03:09:04Z,1789182544,003190569,3190.6,15151,45.2
2026-09-12T03:09:14Z,1789182554,003202596,3202.6,15161,46.9
2026-09-12T03:09:24Z,1789182564,003213141,3213.1,15171,45.8
2026-09-12T03:09:34Z,1789182574,003224073,3224.1,15181,44.6
2026-09-12T03:09:44Z,1789182584,003234712,3234.7,15191,45.8
2026-09-12T03:09:54Z,1789182594,003245393,3245.4,15201,46.9
2026-09-12T03:10:04Z,1789182604,003258968,3259.0,15211,45.8
2026-09-12T03:10:14Z,1789182614,003270793,3270.8,15221,46.3
2026-09-12T03:10:24Z,1789182624,003280295,3280.3,15231,46.3
2026-09-12T03:10:34Z,1789182634,003290217,3290.2,15241,47.4
2026-09-12T03:10:44Z,1789182644,003300024,3300.0,15251,46.3
2026-09-12T03:10:54Z,1789182654,003309736,3309.7,15261,48.0
2026-09-12T03:11:04Z,1789182664,003319836,3319.8,15271,47.4
2026-09-12T03:11:14Z,1789182674,003330216,3330.2,15281,47.4
2026-09-12T03:11:24Z,1789182684,003338358,3338.4,15291,47.4
2026-09-12T03:11:34Z,1789182694,003347986,3348.0,15301,46.9
2026-09-12T03:11:44Z,1789182704,003355991,3356.0,15311,47.4
2026-09-12T03:11:54Z,1789182714,003364745,3364.7,15321,46.3
2026-09-12T03:12:04Z,1789182724,003373083,3373.1,15331,48.0
2026-09-12T03:12:14Z,1789182734,003380284,3380.3,15341,46.9
2026-09-12T03:12:24Z,1789182744,003385388,3385.4,15351,47.4
2026-09-12T03:12:34Z,1789182754,003395265,3395.3,15361,46.9
2026-09-12T03:12:44Z,1789182764,003402343,3402.3,15371,47.4
2026-09-12T03:12:54Z,1789182774,003411383,3411.4,15381,46.3
2026-09-12T03:13:04Z,1789182784,003418609,3418.6,15391,46.9
2026-09-12T03:13:14Z,1789182794,003426744,3426.7,15401,45.8
2026-09-12T03:13:24Z,1789182804,003433716,3433.7,15411,45.8
2026-09-12T03:13:34Z,1789182814,003443416,3443.4,15421,45.2
2026-09-12T03:13:44Z,1789182824,003449898,3449.9,15431,46.3
2026-09-12T03:13:54Z,1789182834,003458981,3459.0,15441,45.8
2026-09-12T03:14:04Z,1789182844,003466924,3466.9,15451,46.3
2026-09-12T03:14:14Z,1789182854,003475173,3475.2,15461,46.3
2026-09-12T03:14:24Z,1789182864,003482859,3482.9,15471,46.3
2026-09-12T03:14:34Z,1789182874,003491150,3491.2,15481,46.9
2026-09-12T03:14:44Z,1789182884,003498344,3498.3,15491,45.2
2026-09-12T03:14:54Z,1789182894,003506219,3506.2,15501,47.4
2026-09-12T03:15:04Z,1789182904,003516610,3516.6,15511,45.2
2026-09-12T03:15:14Z,1789182914,003522555,3522.6,15521,46.3
2026-09-12T03:15:24Z,1789182924,003531444,3531.4,15531,46.3
2026-09-12T03:15:34Z,1789182934,003537964,3538.0,15541,46.9
2026-09-12T03:15:44Z,1789182944,003545615,3545.6,15551,46.3
2026-09-12T03:15:54Z,1789182954,003553231,3553.2,15561,46.3
2026-09-12T03:16:04Z,1789182964,003560388,3560.4,15571,45.2
2026-09-12T03:16:14Z,1789182974,003570254,3570.3,15581,46.3
2026-09-12T03:16:24Z,1789182984,003577941,3577.9,15591,47.4
2026-09-12T03:16:34Z,1789182994,003585782,3585.8,15601,45.8
2026-09-12T03:16:44Z,1789183004,003592075,3592.1,15611,44.6
2026-09-12T03:16:54Z,1789183014,003602118,3602.1,15621,46.3
2026-09-12T03:17:04Z,1789183024,003608263,3608.3,15631,44.6
2026-09-12T03:17:14Z,1789183034,003616048,3616.0,15641,46.3
2026-09-12T03:17:24Z,1789183044,003624530,3624.5,15651,46.3
2026-09-12T03:17:35Z,1789183054,003630893,3630.9,15661,45.2
2026-09-12T03:17:45Z,1789183065,003639428,3639.4,15672,45.8
2026-09-12T03:17:55Z,1789183075,003648204,3648.2,15682,46.3
2026-09-12T03:18:05Z,1789183085,003654198,3654.2,15692,45.2
2026-09-12T03:18:15Z,1789183095,003662133,3662.1,15702,45.8
2026-09-12T03:18:25Z,1789183105,003669789,3669.8,15712,45.8
2026-09-12T03:18:35Z,1789183115,003677720,3677.7,15722,46.3
2026-09-12T03:18:45Z,1789183125,003683854,3683.9,15732,45.2
2026-09-12T03:18:55Z,1789183135,003692508,3692.5,15742,46.9
2026-09-12T03:19:05Z,1789183145,003699884,3699.9,15752,45.8
2026-09-12T03:19:15Z,1789183155,003707669,3707.7,15762,44.6
2026-09-12T03:19:25Z,1789183165,003715104,3715.1,15772,45.8
2026-09-12T03:19:35Z,1789183175,003722579,3722.6,15782,46.3
2026-09-12T03:19:45Z,1789183185,003730095,3730.1,15792,45.8
2026-09-12T03:19:55Z,1789183195,003737762,3737.8,15802,46.9
2026-09-12T03:20:05Z,1789183205,003747860,3747.9,15812,44.6
2026-09-12T03:20:15Z,1789183215,003757649,3757.6,15822,46.9
2026-09-12T03:20:25Z,1789183225,003763999,3764.0,15832,45.2
2026-09-12T03:20:35Z,1789183235,003770708,3770.7,15842,46.9
2026-09-12T03:20:45Z,1789183245,003777461,3777.5,15852,46.3
2026-09-12T03:20:55Z,1789183255,003785889,3785.9,15862,47.4
2026-09-12T03:21:05Z,1789183265,003790806,3790.8,15872,45.8
2026-09-12T03:21:15Z,1789183275,003797954,3798.0,15882,47.4
2026-09-12T03:21:25Z,1789183285,003803908,3803.9,15892,47.4
2026-09-12T03:21:35Z,1789183295,003808576,3808.6,15902,45.8
2026-09-12T03:21:45Z,1789183305,003815791,3815.8,15912,45.8
2026-09-12T03:21:55Z,1789183315,003821295,3821.3,15922,47.4
2026-09-12T03:22:05Z,1789183325,003828754,3828.8,15932,47.4
2026-09-12T03:22:15Z,1789183335,003830485,3830.5,15942,46.3
2026-09-12T03:22:25Z,1789183345,003834544,3834.5,15952,45.2
2026-09-12T03:22:35Z,1789183355,003845041,3845.0,15962,46.9
2026-09-12T03:22:45Z,1789183365,003845051,3845.1,15972,46.3
2026-09-12T03:22:55Z,1789183375,003851539,3851.5,15982,46.9
2026-09-12T03:23:05Z,1789183385,003857781,3857.8,15992,46.9
2026-09-12T03:23:15Z,1789183395,003863409,3863.4,16002,45.2
2026-09-12T03:23:25Z,1789183405,003868996,3869.0,16012,47.4
2026-09-12T03:23:35Z,1789183415,003874988,3875.0,16022,45.8
2026-09-12T03:23:45Z,1789183425,003880940,3880.9,16032,46.9
2026-09-12T03:23:55Z,1789183435,003885223,3885.2,16042,48.0
2026-09-12T03:24:05Z,1789183445,003891598,3891.6,16052,45.8
2026-09-12T03:24:15Z,1789183455,003897063,3897.1,16062,46.3
2026-09-12T03:24:25Z,1789183465,003903343,3903.3,16072,45.2
2026-09-12T03:24:35Z,1789183475,003909085,3909.1,16082,45.8
2026-09-12T03:24:45Z,1789183485,003915086,3915.1,16092,46.3
2026-09-12T03:24:55Z,1789183495,003921124,3921.1,16102,46.3
2026-09-12T03:25:05Z,1789183505,003926811,3926.8,16112,45.2
2026-09-12T03:25:15Z,1789183515,003933184,3933.2,16122,46.3
2026-09-12T03:25:25Z,1789183525,003938761,3938.8,16132,46.9
2026-09-12T03:25:35Z,1789183535,003945231,3945.2,16142,46.9
2026-09-12T03:25:45Z,1789183545,003950867,3950.9,16152,46.3
2026-09-12T03:25:55Z,1789183555,003957302,3957.3,16162,44.6
2026-09-12T03:26:05Z,1789183565,003963333,3963.3,16172,46.9
2026-09-12T03:26:15Z,1789183575,003969200,3969.2,16182,46.3
2026-09-12T03:26:25Z,1789183585,003975292,3975.3,16192,46.3
2026-09-12T03:26:35Z,1789183595,003981369,3981.4,16202,45.2
2026-09-12T03:26:45Z,1789183605,003987173,3987.2,16212,45.8
2026-09-12T03:26:55Z,1789183615,003993480,3993.5,16222,45.2
2026-09-12T03:27:05Z,1789183625,003999125,3999.1,16232,46.3
2026-09-12T03:27:15Z,1789183635,004005625,4005.6,16242,46.9
2026-09-12T03:27:25Z,1789183645,004011187,4011.2,16252,44.6
2026-09-12T03:27:35Z,1789183655,004017309,4017.3,16262,44.6
2026-09-12T03:27:45Z,1789183665,004023455,4023.5,16272,46.3
2026-09-12T03:27:55Z,1789183675,004029904,4029.9,16282,45.8
2026-09-12T03:28:05Z,1789183685,004035617,4035.6,16292,45.2
2026-09-12T03:28:15Z,1789183695,004041595,4041.6,16302,45.8
2026-09-12T03:28:25Z,1789183705,004048136,4048.1,16312,46.3
2026-09-12T03:28:35Z,1789183715,004053905,4053.9,16322,46.3
2026-09-12T03:28:45Z,1789183725,004059848,4059.8,16332,45.8
2026-09-12T03:28:55Z,1789183735,004066298,4066.3,16342,45.8
2026-09-12T03:29:05Z,1789183745,004072347,4072.3,16352,45.8
2026-09-12T03:29:15Z,1789183755,004078145,4078.1,16362,44.6
2026-09-12T03:29:25Z,1789183765,004084636,4084.6,16372,46.3
2026-09-12T03:29:35Z,1789183775,004090394,4090.4,16382,44.6
2026-09-12T03:29:45Z,1789183785,004096586,4096.6,16392,44.6
2026-09-12T03:29:55Z,1789183795,004073739,4073.7,16402,44.6
2026-09-12T03:30:05Z,1789183805,004042032,4042.0,16412,46.9
2026-09-12T03:30:15Z,1789183815,004009834,4009.8,16422,47.4
2026-09-12T03:30:25Z,1789183825,003975390,3975.4,16432,46.3
2026-09-12T03:30:35Z,1789183835,003943761,3943.8,16442,46.9
2026-09-12T03:30:45Z,1789183845,003911601,3911.6,16452,48.0
2026-09-12T03:30:55Z,1789183855,003878972,3879.0,16462,45.8
2026-09-12T03:31:05Z,1789183865,003847045,3847.0,16472,45.8
2026-09-12T03:31:15Z,1789183875,003816736,3816.7,16482,46.9
2026-09-12T03:31:25Z,1789183885,003785809,3785.8,16492,46.9
2026-09-12T03:31:35Z,1789183895,003756031,3756.0,16502,47.4
2026-09-12T03:31:45Z,1789183905,003726928,3726.9,16512,47.4
2026-09-12T03:31:55Z,1789183915,003697913,3697.9,16522,45.2
2026-09-12T03:32:05Z,1789183925,003669180,3669.2,16532,47.4
2026-09-12T03:32:15Z,1789183935,003637385,3637.4,16542,46.3
2026-09-12T03:32:25Z,1789183945,003609998,3610.0,16552,47.4
2026-09-12T03:32:35Z,1789183955,003582749,3582.7,16562,46.9
2026-09-12T03:32:45Z,1789183965,003557444,3557.4,16572,46.9
2026-09-12T03:32:55Z,1789183975,003531498,3531.5,16582,46.9
2026-09-12T03:33:05Z,1789183985,003505846,3505.8,16592,47.4
2026-09-12T03:33:15Z,1789183995,003481737,3481.7,16602,46.9
2026-09-12T03:33:25Z,1789184005,003457459,3457.5,16612,47.4
2026-09-12T03:33:35Z,1789184015,003433927,3433.9,16622,46.3
2026-09-12T03:33:45Z,1789184025,003410448,3410.4,16632,47.4
2026-09-12T03:33:55Z,1789184035,003388162,3388.2,16642,46.9
2026-09-12T03:34:05Z,1789184045,003366003,3366.0,16652,45.8
2026-09-12T03:34:15Z,1789184055,003343999,3344.0,16662,45.8
2026-09-12T03:34:25Z,1789184065,003322848,3322.8,16672,45.2
2026-09-12T03:34:36Z,1789184075,003302243,3302.2,16682,46.3
2026-09-12T03:34:46Z,1789184086,003280835,3280.8,16693,46.3
2026-09-12T03:34:56Z,1789184096,003260729,3260.7,16703,45.8
2026-09-12T03:35:06Z,1789184106,003241552,3241.6,16713,45.2
2026-09-12T03:35:16Z,1789184116,003222741,3222.7,16723,45.2
2026-09-12T03:35:26Z,1789184126,003204346,3204.3,16733,44.6
2026-09-12T03:35:36Z,1789184136,003186005,3186.0,16743,46.9
2026-09-12T03:35:46Z,1789184146,003168863,3168.9,16753,46.9
2026-09-12T03:35:56Z,1789184156,003151372,3151.4,16763,44.6
2026-09-12T03:36:06Z,1789184166,003134730,3134.7,16773,46.3
2026-09-12T03:36:16Z,1789184176,003117801,3117.8,16783,46.9
2026-09-12T03:36:26Z,1789184186,003101633,3101.6,16793,45.8
2026-09-12T03:36:36Z,1789184196,003085315,3085.3,16803,46.3
2026-09-12T03:36:46Z,1789184206,003070152,3070.2,16813,44.6
2026-09-12T03:36:56Z,1789184216,003054454,3054.5,16823,46.3
2026-09-12T03:37:06Z,1789184226,003040011,3040.0,16833,46.3
2026-09-12T03:37:16Z,1789184236,003025002,3025.0,16843,45.2
2026-09-12T03:37:26Z,1789184246,003011291,3011.3,16853,45.8
2026-09-12T03:37:36Z,1789184256,002996967,2997.0,16863,46.3
2026-09-12T03:37:46Z,1789184266,002983541,2983.5,16873,45.2
2026-09-12T03:37:56Z,1789184276,002969840,2969.8,16883,44.6
2026-09-12T03:38:06Z,1789184286,002956583,2956.6,16893,45.8
2026-09-12T03:38:16Z,1789184296,002943708,2943.7,16903,45.8
2026-09-12T03:38:26Z,1789184306,002931394,2931.4,16913,45.8
2026-09-12T03:38:36Z,1789184316,002918360,2918.4,16923,47.4
2026-09-12T03:38:46Z,1789184326,002906599,2906.6,16933,45.2
2026-09-12T03:38:56Z,1789184336,002894903,2894.9,16943,46.3
2026-09-12T03:39:06Z,1789184346,002883714,2883.7,16953,45.8
2026-09-12T03:39:16Z,1789184356,002872097,2872.1,16963,45.2
2026-09-12T03:39:26Z,1789184366,002861385,2861.4,16973,46.3
2026-09-12T03:39:36Z,1789184376,002849940,2849.9,16983,45.2
2026-09-12T03:39:46Z,1789184386,002839981,2840.0,16993,46.9
2026-09-12T03:39:56Z,1789184396,002829488,2829.5,17003,44.6
2026-09-12T03:40:06Z,1789184406,002823192,2823.2,17013,45.2
2026-09-12T03:40:16Z,1789184416,002814001,2814.0,17023,46.9
2026-09-12T03:40:26Z,1789184426,002804167,2804.2,17033,45.2
2026-09-12T03:40:36Z,1789184436,002795021,2795.0,17043,47.4
2026-09-12T03:40:46Z,1789184446,002784744,2784.7,17053,46.9
2026-09-12T03:40:56Z,1789184456,002776388,2776.4,17063,46.9
2026-09-12T03:41:06Z,1789184466,002765466,2765.5,17073,47.4
2026-09-12T03:41:16Z,1789184476,002755642,2755.6,17083,47.4
2026-09-12T03:41:26Z,1789184486,002747097,2747.1,17093,47.4
2026-09-12T03:41:36Z,1789184496,002737532,2737.5,17103,46.9
2026-09-12T03:41:46Z,1789184506,002727832,2727.8,17113,46.3
2026-09-12T03:41:56Z,1789184516,002719642,2719.6,17123,47.4
2026-09-12T03:42:06Z,1789184526,002710828,2710.8,17133,46.3
2026-09-12T03:42:16Z,1789184536,002696831,2696.8,17143,47.4
2026-09-12T03:42:26Z,1789184546,002688334,2688.3,17153,47.4
2026-09-12T03:42:36Z,1789184556,002680296,2680.3,17163,46.9
2026-09-12T03:42:46Z,1789184566,002672307,2672.3,17173,45.8
2026-09-12T03:42:56Z,1789184576,002664142,2664.1,17183,45.2
2026-09-12T03:43:06Z,1789184586,002656240,2656.2,17193,45.8
2026-09-12T03:43:16Z,1789184596,002649156,2649.2,17203,46.3
2026-09-12T03:43:26Z,1789184606,002641591,2641.6,17213,46.3
2026-09-12T03:43:36Z,1789184616,002634466,2634.5,17223,45.8
2026-09-12T03:43:46Z,1789184626,002626632,2626.6,17233,46.3
2026-09-12T03:43:56Z,1789184636,002620475,2620.5,17243,46.9
2026-09-12T03:44:06Z,1789184646,002613731,2613.7,17253,46.3
2026-09-12T03:44:16Z,1789184656,002606788,2606.8,17263,46.3
2026-09-12T03:44:26Z,1789184666,002600958,2601.0,17273,47.4
2026-09-12T03:44:36Z,1789184676,002595683,2595.7,17283,45.2
2026-09-12T03:44:46Z,1789184686,002588645,2588.6,17293,46.9
2026-09-12T03:44:56Z,1789184696,002582843,2582.8,17303,46.3
2026-09-12T03:45:06Z,1789184706,002577384,2577.4,17313,46.3
2026-09-12T03:45:16Z,1789184716,002571767,2571.8,17323,45.8
2026-09-12T03:45:26Z,1789184726,002566266,2566.3,17333,46.9
2026-09-12T03:45:36Z,1789184736,002560787,2560.8,17343,46.3
2026-09-12T03:45:46Z,1789184746,002556199,2556.2,17353,45.8
2026-09-12T03:45:56Z,1789184756,002551221,2551.2,17363,46.9
2026-09-12T03:46:06Z,1789184766,002546240,2546.2,17373,46.3
2026-09-12T03:46:16Z,1789184776,002542031,2542.0,17383,45.8
2026-09-12T03:46:26Z,1789184786,002537704,2537.7,17393,46.3
2026-09-12T03:46:36Z,1789184796,002538868,2538.9,17403,46.3
2026-09-12T03:46:46Z,1789184806,002529187,2529.2,17413,45.2
2026-09-12T03:46:56Z,1789184816,002525122,2525.1,17423,45.2
2026-09-12T03:47:06Z,1789184826,002521229,2521.2,17433,47.4
2026-09-12T03:47:16Z,1789184836,002517318,2517.3,17443,46.3
2026-09-12T03:47:26Z,1789184846,002513574,2513.6,17453,44.6
2026-09-12T03:47:36Z,1789184856,002510106,2510.1,17463,46.9
2026-09-12T03:47:46Z,1789184866,002506559,2506.6,17473,44.6
2026-09-12T03:47:56Z,1789184876,002503155,2503.2,17483,47.4
2026-09-12T03:48:06Z,1789184886,002499467,2499.5,17493,46.3
2026-09-12T03:48:16Z,1789184896,002496511,2496.5,17503,45.2
2026-09-12T03:48:26Z,1789184906,002493488,2493.5,17513,46.3
2026-09-12T03:48:36Z,1789184916,002490176,2490.2,17523,44.6
2026-09-12T03:48:46Z,1789184926,002487721,2487.7,17533,45.8
2026-09-12T03:48:56Z,1789184936,002484787,2484.8,17543,44.6
2026-09-12T03:49:06Z,1789184946,002481837,2481.8,17553,45.8
2026-09-12T03:49:16Z,1789184956,002479240,2479.2,17563,45.8
2026-09-12T03:49:26Z,1789184966,002476881,2476.9,17573,46.3
2026-09-12T03:49:36Z,1789184976,002474762,2474.8,17583,45.8
2026-09-12T03:49:46Z,1789184986,002472453,2472.5,17593,44.6
2026-09-12T03:49:56Z,1789184996,002470195,2470.2,17603,46.3
2026-09-12T03:50:06Z,1789185006,002472523,2472.5,17613,47.4
2026-09-12T03:50:16Z,1789185016,002471380,2471.4,17623,46.3
2026-09-12T03:50:26Z,1789185026,002468784,2468.8,17633,46.3
2026-09-12T03:50:36Z,1789185036,002464936,2464.9,17643,46.3
2026-09-12T03:50:46Z,1789185046,002463966,2464.0,17653,46.3
2026-09-12T03:50:56Z,1789185056,002460502,2460.5,17663,46.3
2026-09-12T03:51:06Z,1789185066,002459061,2459.1,17673,45.8
2026-09-12T03:51:16Z,1789185076,002456623,2456.6,17683,45.8
2026-09-12T03:51:26Z,1789185086,002453520,2453.5,17693,47.4
2026-09-12T03:51:37Z,1789185096,002450216,2450.2,17703,47.4
2026-09-12T03:51:47Z,1789185107,002447970,2448.0,17714,46.9
2026-09-12T03:51:57Z,1789185117,002445985,2446.0,17724,46.9
2026-09-12T03:52:07Z,1789185127,002442515,2442.5,17734,47.4
2026-09-12T03:52:17Z,1789185137,002435488,2435.5,17744,46.9
2026-09-12T03:52:27Z,1789185147,002433103,2433.1,17754,47.4
2026-09-12T03:52:37Z,1789185157,002430362,2430.4,17764,45.8
2026-09-12T03:52:47Z,1789185167,002427948,2427.9,17774,45.8
2026-09-12T03:52:57Z,1789185177,002425563,2425.6,17784,46.3
2026-09-12T03:53:07Z,1789185187,002423356,2423.4,17794,46.3
2026-09-12T03:53:17Z,1789185197,002421085,2421.1,17804,46.9
2026-09-12T03:53:27Z,1789185207,002418951,2419.0,17814,46.3
2026-09-12T03:53:37Z,1789185217,002416695,2416.7,17824,46.3
2026-09-12T03:53:47Z,1789185227,002414984,2415.0,17834,47.4
2026-09-12T03:53:57Z,1789185237,002413389,2413.4,17844,45.8
2026-09-12T03:54:07Z,1789185247,002411633,2411.6,17854,45.8
2026-09-12T03:54:17Z,1789185257,002410197,2410.2,17864,46.3
2026-09-12T03:54:27Z,1789185267,002408708,2408.7,17874,45.8
2026-09-12T03:54:37Z,1789185277,002407222,2407.2,17884,45.8
2026-09-12T03:54:47Z,1789185287,002405885,2405.9,17894,46.3
2026-09-12T03:54:57Z,1789185297,002404717,2404.7,17904,46.3
2026-09-12T03:55:07Z,1789185307,002403587,2403.6,17914,46.3
2026-09-12T03:55:17Z,1789185317,002402437,2402.4,17924,46.3
2026-09-12T03:55:27Z,1789185327,002400973,2401.0,17934,45.8
2026-09-12T03:55:37Z,1789185337,002400024,2400.0,17944,46.3
2026-09-12T03:55:47Z,1789185347,002399388,2399.4,17954,46.9
2026-09-12T03:55:57Z,1789185357,002398453,2398.5,17964,46.3
2026-09-12T03:56:07Z,1789185367,002397126,2397.1,17974,44.6
2026-09-12T03:56:17Z,1789185377,002396997,2397.0,17984,46.9
2026-09-12T03:56:27Z,1789185387,002396069,2396.1,17994,45.2
2026-09-12T03:56:37Z,1789185397,002395282,2395.3,18004,45.2
2026-09-12T03:56:47Z,1789185407,002394859,2394.9,18014,45.8
2026-09-12T03:56:57Z,1789185417,002394004,2394.0,18024,45.8
2026-09-12T03:57:07Z,1789185427,002393455,2393.5,18034,46.3
2026-09-12T03:57:17Z,1789185437,002392641,2392.6,18044,45.8
2026-09-12T03:57:27Z,1789185447,002392503,2392.5,18054,45.8
2026-09-12T03:57:37Z,1789185457,002392188,2392.2,18064,46.3
2026-09-12T03:57:47Z,1789185467,002391734,2391.7,18074,46.3
2026-09-12T03:57:57Z,1789185477,002391012,2391.0,18084,46.9
2026-09-12T03:58:07Z,1789185487,002391093,2391.1,18094,45.2
2026-09-12T03:58:17Z,1789185497,002390961,2391.0,18104,45.2
2026-09-12T03:58:27Z,1789185507,002390501,2390.5,18114,44.6
2026-09-12T03:58:37Z,1789185517,002390325,2390.3,18124,45.8
2026-09-12T03:58:47Z,1789185527,002390636,2390.6,18134,45.8
2026-09-12T03:58:57Z,1789185537,002390491,2390.5,18144,46.3
2026-09-12T03:59:07Z,1789185547,002390536,2390.5,18154,46.3
2026-09-12T03:59:17Z,1789185557,002390379,2390.4,18164,45.2
2026-09-12T03:59:27Z,1789185567,002390544,2390.5,18174,45.2
2026-09-12T03:59:37Z,1789185577,002390582,2390.6,18184,44.6
2026-09-12T03:59:47Z,1789185587,002390678,2390.7,18194,45.8
2026-09-12T03:59:57Z,1789185597,002390889,2390.9,18204,46.3
2026-09-12T04:00:07Z,1789185607,002402250,2402.2,18214,47.4
2026-09-12T04:00:17Z,1789185617,002394965,2395.0,18224,45.2
2026-09-12T04:00:27Z,1789185627,002395292,2395.3,18234,47.4
2026-09-12T04:00:37Z,1789185637,002395139,2395.1,18244,45.8
2026-09-12T04:00:47Z,1789185647,002394580,2394.6,18254,46.3
2026-09-12T04:00:57Z,1789185657,002394743,2394.7,18264,46.3
2026-09-12T04:01:07Z,1789185667,002394610,2394.6,18274,47.4
2026-09-12T04:01:17Z,1789185677,002392866,2392.9,18284,46.3
2026-09-12T04:01:27Z,1789185687,002394195,2394.2,18294,48.0
